Sentence #,Word,Tag
Sentence: 7532,Rejoindre,O
,Thonon-les-Bains,B-geoE
,depuis,O
,Thonon-les-Bains,B-geoS
Sentence: 7533,Rejoindre,O
,Washington,B-geoE
,depuis,O
,Washington,B-geoS
Sentence: 7534,Rejoindre,O
,Toronto,B-geoE
,depuis,O
,Toronto,B-geoS
Sentence: 7535,Rejoindre,O
,Châteauroux,B-geoE
,depuis,O
,Châteauroux,B-geoS
Sentence: 7536,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7537,Rejoindre,O
,Auckland,B-geoE
,depuis,O
,Auckland,B-geoS
Sentence: 7538,Rejoindre,O
,Berlin,B-geoE
,depuis,O
,Berlin,B-geoS
Sentence: 7539,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7540,Rejoindre,O
,Bergerac,B-geoE
,depuis,O
,Bergerac,B-geoS
Sentence: 7541,Rejoindre,O
,Nancy,B-geoE
,depuis,O
,Nancy,B-geoS
Sentence: 7542,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7543,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7544,Rejoindre,O
,Issy-les-Moulineaux,B-geoE
,depuis,O
,Issy-les-Moulineaux,B-geoS
Sentence: 7545,Rejoindre,O
,Puteaux,B-geoE
,depuis,O
,Puteaux,B-geoS
Sentence: 7546,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7547,Rejoindre,O
,Épinay-sur-Seine,B-geoE
,depuis,O
,Épinay-sur-Seine,B-geoS
Sentence: 7548,Rejoindre,O
,Annecy,B-geoE
,depuis,O
,Annecy,B-geoS
Sentence: 7549,Rejoindre,O
,Le Havre,B-geoE
,depuis,O
,Le Havre,B-geoS
Sentence: 7550,Rejoindre,O
,Bagnolet,B-geoE
,depuis,O
,Bagnolet,B-geoS
Sentence: 7551,Rejoindre,O
,Orléans,B-geoE
,depuis,O
,Orléans,B-geoS
Sentence: 7552,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7553,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7554,Rejoindre,O
,Tournefeuille,B-geoE
,depuis,O
,Tournefeuille,B-geoS
Sentence: 7555,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7556,Rejoindre,O
,Tournefeuille,B-geoE
,depuis,O
,Tournefeuille,B-geoS
Sentence: 7557,Rejoindre,O
,Toronto,B-geoE
,depuis,O
,Toronto,B-geoS
Sentence: 7558,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7559,Rejoindre,O
,Reims,B-geoE
,depuis,O
,Reims,B-geoS
Sentence: 7560,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7561,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7562,Rejoindre,O
,Rennes,B-geoE
,depuis,O
,Rennes,B-geoS
Sentence: 7563,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7564,Rejoindre,O
,Montreuil,B-geoE
,depuis,O
,Montreuil,B-geoS
Sentence: 7565,Rejoindre,O
,Annemasse,B-geoE
,depuis,O
,Annemasse,B-geoS
Sentence: 7566,Rejoindre,O
,Paris,B-geoE
,depuis,O
,Paris,B-geoS
Sentence: 7567,Rejoindre,O
,Villeneuve-d'Ascq,B-geoE
,depuis,O
,Villeneuve-d'Ascq,B-geoS
Sentence: 7568,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7569,Rejoindre,O
,Châteauroux,B-geoE
,depuis,O
,Châteauroux,B-geoS
Sentence: 7570,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7571,Rejoindre,O
,Pekin,B-geoE
,depuis,O
,Pekin,B-geoS
Sentence: 7572,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7573,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7574,Rejoindre,O
,Istanbul,B-geoE
,depuis,O
,Istanbul,B-geoS
Sentence: 7575,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7576,Rejoindre,O
,Vitry-sur-Seine,B-geoE
,depuis,O
,Vitry-sur-Seine,B-geoS
Sentence: 7577,Rejoindre,O
,Saint-Denis,B-geoE
,depuis,O
,Saint-Denis,B-geoS
Sentence: 7578,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7579,Rejoindre,O
,Albi,B-geoE
,depuis,O
,Albi,B-geoS
Sentence: 7580,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7581,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7582,Rejoindre,O
,Rennes,B-geoE
,depuis,O
,Rennes,B-geoS
Sentence: 7583,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7584,Rejoindre,O
,Arras,B-geoE
,depuis,O
,Arras,B-geoS
Sentence: 7585,Rejoindre,O
,Roubaix,B-geoE
,depuis,O
,Roubaix,B-geoS
Sentence: 7586,Rejoindre,O
,Sartrouville,B-geoE
,depuis,O
,Sartrouville,B-geoS
Sentence: 7587,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7588,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7589,Rejoindre,O
,Orléans,B-geoE
,depuis,O
,Orléans,B-geoS
Sentence: 7590,Rejoindre,O
,Quimper,B-geoE
,depuis,O
,Quimper,B-geoS
Sentence: 7591,Rejoindre,O
,Clermont-Ferrand,B-geoE
,depuis,O
,Clermont-Ferrand,B-geoS
Sentence: 7592,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7593,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7594,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7595,Rejoindre,O
,Calais,B-geoE
,depuis,O
,Calais,B-geoS
Sentence: 7596,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7597,Rejoindre,O
,Auxerre,B-geoE
,depuis,O
,Auxerre,B-geoS
Sentence: 7598,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7599,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7600,Rejoindre,O
,Vatican,B-geoE
,depuis,O
,Vatican,B-geoS
Sentence: 7601,Rejoindre,O
,Tourcoing,B-geoE
,depuis,O
,Tourcoing,B-geoS
Sentence: 7602,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7603,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7604,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7605,Rejoindre,O
,Autun,B-geoE
,depuis,O
,Autun,B-geoS
Sentence: 7606,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7607,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7608,Rejoindre,O
,Aubervilliers,B-geoE
,depuis,O
,Aubervilliers,B-geoS
Sentence: 7609,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7610,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7611,Rejoindre,O
,Bergerac,B-geoE
,depuis,O
,Bergerac,B-geoS
Sentence: 7612,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7613,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7614,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7615,Rejoindre,O
,Béziers,B-geoE
,depuis,O
,Béziers,B-geoS
Sentence: 7616,Rejoindre,O
,Madrid,B-geoE
,depuis,O
,Madrid,B-geoS
Sentence: 7617,Rejoindre,O
,Stockholm,B-geoE
,depuis,O
,Stockholm,B-geoS
Sentence: 7618,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7619,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7620,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7621,Rejoindre,O
,Lima,B-geoE
,depuis,O
,Lima,B-geoS
Sentence: 7622,Rejoindre,O
,Bastia,B-geoE
,depuis,O
,Bastia,B-geoS
Sentence: 7623,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7624,Rejoindre,O
,Alençon,B-geoE
,depuis,O
,Alençon,B-geoS
Sentence: 7625,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7626,Rejoindre,O
,La Ciotat,B-geoE
,depuis,O
,La Ciotat,B-geoS
Sentence: 7627,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7628,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7629,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7630,Rejoindre,O
,Champigny-sur-Marne,B-geoE
,depuis,O
,Champigny-sur-Marne,B-geoS
Sentence: 7631,Rejoindre,O
,Dunkerque,B-geoE
,depuis,O
,Dunkerque,B-geoS
Sentence: 7632,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7633,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7634,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7635,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7636,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7637,Rejoindre,O
,Puteaux,B-geoE
,depuis,O
,Puteaux,B-geoS
Sentence: 7638,Rejoindre,O
,Amsterdam,B-geoE
,depuis,O
,Amsterdam,B-geoS
Sentence: 7639,Rejoindre,O
,Delhi,B-geoE
,depuis,O
,Delhi,B-geoS
Sentence: 7640,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7641,Rejoindre,O
,Perpignan,B-geoE
,depuis,O
,Perpignan,B-geoS
Sentence: 7642,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7643,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7644,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7645,Rejoindre,O
,Yerres,B-geoE
,depuis,O
,Yerres,B-geoS
Sentence: 7646,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7647,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7648,Rejoindre,O
,Perpignan,B-geoE
,depuis,O
,Perpignan,B-geoS
Sentence: 7649,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7650,Rejoindre,O
,Amsterdam,B-geoE
,depuis,O
,Amsterdam,B-geoS
Sentence: 7651,Rejoindre,O
,Rambouillet,B-geoE
,depuis,O
,Rambouillet,B-geoS
Sentence: 7652,Rejoindre,O
,Bastia,B-geoE
,depuis,O
,Bastia,B-geoS
Sentence: 7653,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7654,Rejoindre,O
,Pekin,B-geoE
,depuis,O
,Pekin,B-geoS
Sentence: 7655,Rejoindre,O
,Bastia,B-geoE
,depuis,O
,Bastia,B-geoS
Sentence: 7656,Rejoindre,O
,Fréjus,B-geoE
,depuis,O
,Fréjus,B-geoS
Sentence: 7657,Rejoindre,O
,Paris,B-geoE
,depuis,O
,Paris,B-geoS
Sentence: 7658,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7659,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7660,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7661,Rejoindre,O
,Orléans,B-geoE
,depuis,O
,Orléans,B-geoS
Sentence: 7662,Rejoindre,O
,Barcelone,B-geoE
,depuis,O
,Barcelone,B-geoS
Sentence: 7663,Rejoindre,O
,Istres,B-geoE
,depuis,O
,Istres,B-geoS
Sentence: 7664,Rejoindre,O
,Clermont-Ferrand,B-geoE
,depuis,O
,Clermont-Ferrand,B-geoS
Sentence: 7665,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7666,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7667,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7668,Rejoindre,O
,Vatican,B-geoE
,depuis,O
,Vatican,B-geoS
Sentence: 7669,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7670,Rejoindre,O
,Aubervilliers,B-geoE
,depuis,O
,Aubervilliers,B-geoS
Sentence: 7671,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7672,Rejoindre,O
,Le Havre,B-geoE
,depuis,O
,Le Havre,B-geoS
Sentence: 7673,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7674,Rejoindre,O
,Orléans,B-geoE
,depuis,O
,Orléans,B-geoS
Sentence: 7675,Rejoindre,O
,Annecy,B-geoE
,depuis,O
,Annecy,B-geoS
Sentence: 7676,Rejoindre,O
,Alfortville,B-geoE
,depuis,O
,Alfortville,B-geoS
Sentence: 7677,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7678,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7679,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7680,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7681,Rejoindre,O
,Strasbourg,B-geoE
,depuis,O
,Strasbourg,B-geoS
Sentence: 7682,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7683,Rejoindre,O
,Reims,B-geoE
,depuis,O
,Reims,B-geoS
Sentence: 7684,Rejoindre,O
,Rennes,B-geoE
,depuis,O
,Rennes,B-geoS
Sentence: 7685,Rejoindre,O
,Nice,B-geoE
,depuis,O
,Nice,B-geoS
Sentence: 7686,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7687,Rejoindre,O
,Champigny-sur-Marne,B-geoE
,depuis,O
,Champigny-sur-Marne,B-geoS
Sentence: 7688,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7689,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7690,Rejoindre,O
,Vitry-sur-Seine,B-geoE
,depuis,O
,Vitry-sur-Seine,B-geoS
Sentence: 7691,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7692,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7693,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7694,Rejoindre,O
,Chicago,B-geoE
,depuis,O
,Chicago,B-geoS
Sentence: 7695,Rejoindre,O
,Clermont-Ferrand,B-geoE
,depuis,O
,Clermont-Ferrand,B-geoS
Sentence: 7696,Rejoindre,O
,Vannes,B-geoE
,depuis,O
,Vannes,B-geoS
Sentence: 7697,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7698,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7699,Rejoindre,O
,Stockholm,B-geoE
,depuis,O
,Stockholm,B-geoS
Sentence: 7700,Rejoindre,O
,Haguenau,B-geoE
,depuis,O
,Haguenau,B-geoS
Sentence: 7701,Rejoindre,O
,Ales,B-geoE
,depuis,O
,Ales,B-geoS
Sentence: 7702,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7703,Rejoindre,O
,Valence,B-geoE
,depuis,O
,Valence,B-geoS
Sentence: 7704,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7705,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7706,Rejoindre,O
,Beauvais,B-geoE
,depuis,O
,Beauvais,B-geoS
Sentence: 7707,Rejoindre,O
,Barcelone,B-geoE
,depuis,O
,Barcelone,B-geoS
Sentence: 7708,Rejoindre,O
,Allonnes,B-geoE
,depuis,O
,Allonnes,B-geoS
Sentence: 7709,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7710,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7711,Rejoindre,O
,Sète,B-geoE
,depuis,O
,Sète,B-geoS
Sentence: 7712,Rejoindre,O
,Annecy,B-geoE
,depuis,O
,Annecy,B-geoS
Sentence: 7713,Rejoindre,O
,Valence,B-geoE
,depuis,O
,Valence,B-geoS
Sentence: 7714,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7715,Rejoindre,O
,Colmar,B-geoE
,depuis,O
,Colmar,B-geoS
Sentence: 7716,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7717,Rejoindre,O
,Maisons-Alfort,B-geoE
,depuis,O
,Maisons-Alfort,B-geoS
Sentence: 7718,Rejoindre,O
,Boulogne-Billancourt,B-geoE
,depuis,O
,Boulogne-Billancourt,B-geoS
Sentence: 7719,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7720,Rejoindre,O
,Villeurbanne,B-geoE
,depuis,O
,Villeurbanne,B-geoS
Sentence: 7721,Rejoindre,O
,Auxerre,B-geoE
,depuis,O
,Auxerre,B-geoS
Sentence: 7722,Rejoindre,O
,Le Havre,B-geoE
,depuis,O
,Le Havre,B-geoS
Sentence: 7723,Rejoindre,O
,Sartrouville,B-geoE
,depuis,O
,Sartrouville,B-geoS
Sentence: 7724,Rejoindre,O
,Barcelone,B-geoE
,depuis,O
,Barcelone,B-geoS
Sentence: 7725,Rejoindre,O
,Alençon,B-geoE
,depuis,O
,Alençon,B-geoS
Sentence: 7726,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7727,Rejoindre,O
,Reims,B-geoE
,depuis,O
,Reims,B-geoS
Sentence: 7728,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7729,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7730,Rejoindre,O
,Pau,B-geoE
,depuis,O
,Pau,B-geoS
Sentence: 7731,Rejoindre,O
,Maisons-Alfort,B-geoE
,depuis,O
,Maisons-Alfort,B-geoS
Sentence: 7732,Rejoindre,O
,Gagny,B-geoE
,depuis,O
,Gagny,B-geoS
Sentence: 7733,Rejoindre,O
,Villeneuve-d'Ascq,B-geoE
,depuis,O
,Villeneuve-d'Ascq,B-geoS
Sentence: 7734,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7735,Rejoindre,O
,Vannes,B-geoE
,depuis,O
,Vannes,B-geoS
Sentence: 7736,Rejoindre,O
,Pekin,B-geoE
,depuis,O
,Pekin,B-geoS
Sentence: 7737,Rejoindre,O
,Charleville-Mézières,B-geoE
,depuis,O
,Charleville-Mézières,B-geoS
Sentence: 7738,Rejoindre,O
,Stockholm,B-geoE
,depuis,O
,Stockholm,B-geoS
Sentence: 7739,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7740,Rejoindre,O
,Haguenau,B-geoE
,depuis,O
,Haguenau,B-geoS
Sentence: 7741,Rejoindre,O
,Sydney,B-geoE
,depuis,O
,Sydney,B-geoS
Sentence: 7742,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7743,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7744,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7745,Rejoindre,O
,Strasbourg,B-geoE
,depuis,O
,Strasbourg,B-geoS
Sentence: 7746,Rejoindre,O
,Perpignan,B-geoE
,depuis,O
,Perpignan,B-geoS
Sentence: 7747,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7748,Rejoindre,O
,Nîmes,B-geoE
,depuis,O
,Nîmes,B-geoS
Sentence: 7749,Rejoindre,O
,Issy-les-Moulineaux,B-geoE
,depuis,O
,Issy-les-Moulineaux,B-geoS
Sentence: 7750,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7751,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7752,Rejoindre,O
,Vatican,B-geoE
,depuis,O
,Vatican,B-geoS
Sentence: 7753,Rejoindre,O
,Roubaix,B-geoE
,depuis,O
,Roubaix,B-geoS
Sentence: 7754,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7755,Rejoindre,O
,Alençon,B-geoE
,depuis,O
,Alençon,B-geoS
Sentence: 7756,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7757,Rejoindre,O
,Allonnes,B-geoE
,depuis,O
,Allonnes,B-geoS
Sentence: 7758,Rejoindre,O
,Pau,B-geoE
,depuis,O
,Pau,B-geoS
Sentence: 7759,Rejoindre,O
,Neuilly-sur-Seine,B-geoE
,depuis,O
,Neuilly-sur-Seine,B-geoS
Sentence: 7760,Rejoindre,O
,Istanbul,B-geoE
,depuis,O
,Istanbul,B-geoS
Sentence: 7761,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7762,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7763,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7764,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7765,Rejoindre,O
,Gagny,B-geoE
,depuis,O
,Gagny,B-geoS
Sentence: 7766,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7767,Rejoindre,O
,Toulon,B-geoE
,depuis,O
,Toulon,B-geoS
Sentence: 7768,Rejoindre,O
,Yerres,B-geoE
,depuis,O
,Yerres,B-geoS
Sentence: 7769,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7770,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7771,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7772,Rejoindre,O
,Maisons-Alfort,B-geoE
,depuis,O
,Maisons-Alfort,B-geoS
Sentence: 7773,Rejoindre,O
,Alfortville,B-geoE
,depuis,O
,Alfortville,B-geoS
Sentence: 7774,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7775,Rejoindre,O
,Gagny,B-geoE
,depuis,O
,Gagny,B-geoS
Sentence: 7776,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7777,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7778,Rejoindre,O
,Créteil,B-geoE
,depuis,O
,Créteil,B-geoS
Sentence: 7779,Rejoindre,O
,Meaux,B-geoE
,depuis,O
,Meaux,B-geoS
Sentence: 7780,Rejoindre,O
,Mulhouse,B-geoE
,depuis,O
,Mulhouse,B-geoS
Sentence: 7781,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7782,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7783,Rejoindre,O
,Bobigny,B-geoE
,depuis,O
,Bobigny,B-geoS
Sentence: 7784,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7785,Rejoindre,O
,Antibes,B-geoE
,depuis,O
,Antibes,B-geoS
Sentence: 7786,Rejoindre,O
,Bergerac,B-geoE
,depuis,O
,Bergerac,B-geoS
Sentence: 7787,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7788,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7789,Rejoindre,O
,Barcelone,B-geoE
,depuis,O
,Barcelone,B-geoS
Sentence: 7790,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7791,Rejoindre,O
,Rennes,B-geoE
,depuis,O
,Rennes,B-geoS
Sentence: 7792,Rejoindre,O
,Villeneuve-d'Ascq,B-geoE
,depuis,O
,Villeneuve-d'Ascq,B-geoS
Sentence: 7793,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7794,Rejoindre,O
,Annemasse,B-geoE
,depuis,O
,Annemasse,B-geoS
Sentence: 7795,Rejoindre,O
,Arras,B-geoE
,depuis,O
,Arras,B-geoS
Sentence: 7796,Rejoindre,O
,Fréjus,B-geoE
,depuis,O
,Fréjus,B-geoS
Sentence: 7797,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7798,Rejoindre,O
,Puteaux,B-geoE
,depuis,O
,Puteaux,B-geoS
Sentence: 7799,Rejoindre,O
,Brive-la-Gaillarde,B-geoE
,depuis,O
